source,instance,COST,TIME,mem_avg,mem_max,mem_lookups
octave,"instances/burma14.tsp
",20315.0,35.8782,0.218749107182715,0.3046875,560025
octave,"instances/dantzig42.tsp
",12528.0,2064.4709,0.2187499840849796,0.3046875,31416862
octave,"instances/att48.tsp
",209320.0,3103.236,0.2148437392973995,0.30078125,46717618
octave,"instances/brg180.tsp
",174750.0,245345.0307,0.2148437498149976,0.21484375,3695053602
octave,"instances/gr229.tsp
",10737723.0,751682.2686,0.21484374994734268,0.21484375,11127369214
